dt,co2_ppm,temperature_c,humidity_pct,lvoc_ppb,pm25_ugm3,headcount
2024-04-18 15:15:00,618.0,23.8,41.0,14.0,4.0,4.02020202020202
2024-04-18 15:30:00,596.0,23.65,41.5,1.5,1.0,2.825
2024-04-18 15:45:00,591.0,23.5,42.0,0.0,2.0,2.1125827814569536
2024-04-18 16:00:00,574.0,23.5,42.0,0.0,1.0,3.0358744394618835
2024-04-18 16:15:00,579.0,23.5,43.5,0.0,1.5,2.697247706422018
2024-04-18 16:30:00,560.0,23.5,45.0,0.0,4.0,2.196319018404908
2024-04-18 16:45:00,563.5,23.5,45.0,0.0,1.0,2.1779661016949152
2024-04-18 17:00:00,551.0,23.5,46.0,0.0,2.0,2.186046511627907
2024-04-18 17:15:00,565.0,23.5,47.0,0.0,1.0,3.466666666666667
2024-04-18 17:30:00,570.5,23.5,48.0,16.0,0.5,3.0136054421768708
2024-04-18 17:45:00,585.0,23.8,49.0,50.0,3.0,2.9395973154362416
2024-04-18 18:00:00,580.0,23.8,49.0,62.0,4.0,1.2941176470588236
2024-04-18 18:15:00,587.0,23.8,50.0,68.0,1.5,1.1
2024-04-18 18:30:00,558.0,23.8,50.0,47.0,0.0,1.255813953488372
2024-04-18 18:45:00,553.0,23.8,50.0,29.0,2.0,1.1764705882352942
2024-04-18 19:00:00,529.0,23.8,50.0,16.0,1.0,1.1935483870967742
2024-04-18 19:15:00,538.0,23.8,50.0,11.0,0.0,2.225806451612903
2024-04-18 19:30:00,510.5,23.65,50.0,1.5,1.0,1.4081632653061225
2024-04-18 19:45:00,498.0,23.8,50.0,0.0,2.0,0.5833333333333334
2024-04-18 20:00:00,490.5,23.8,50.0,0.0,3.0,0.8
2024-04-18 20:15:00,495.0,23.8,50.0,0.0,1.0,1.0714285714285714
2024-04-18 20:30:00,498.0,23.8,51.0,0.0,1.0,1.5454545454545454
2024-04-18 20:45:00,488.0,23.8,50.0,0.0,1.5,1.3692307692307693
2024-04-18 21:00:00,476.0,23.8,50.0,0.0,3.0,1.0666666666666667
2024-04-18 21:15:00,468.5,23.8,50.0,0.0,1.5,0.5
2024-04-18 21:30:00,481.0,23.8,51.0,0.0,2.0,0.9032258064516129
2024-04-18 21:45:00,477.0,23.8,51.0,0.0,1.0,0.9047619047619048
2024-04-18 22:00:00,465.5,23.5,51.0,0.0,1.5,0.7647058823529411
2024-04-18 22:15:00,475.0,23.5,51.0,0.0,5.0,0.36363636363636365
2024-04-18 22:30:00,463.0,23.5,51.0,0.0,4.0,0.6666666666666666
2024-04-18 22:45:00,456.5,23.5,51.0,0.0,1.5,1.2173913043478262
2024-04-18 23:00:00,459.0,23.5,51.0,0.0,1.0,1.070048309178744
2024-04-18 23:15:00,451.5,23.5,51.0,0.0,1.5,0.9227053140096619
2024-04-18 23:30:00,465.0,23.5,51.0,0.0,1.0,0.7753623188405797
2024-04-18 23:45:00,463.0,23.5,50.0,0.0,3.0,0.6280193236714976
2024-04-19 00:00:00,468.0,23.5,51.0,0.0,5.0,0.4806763285024155
2024-04-19 00:15:00,463.0,23.3,51.0,0.0,1.0,0.3333333333333333
2024-04-19 00:30:00,458.0,23.3,51.0,0.0,2.5,0.3333333333333333
2024-04-19 00:45:00,459.0,23.3,51.0,0.0,1.0,0.3333333333333333
2024-04-19 01:00:00,450.0,23.0,51.0,0.0,1.0,0.3333333333333333
2024-04-19 01:15:00,457.5,23.0,51.5,0.0,1.0,0.3333333333333333
2024-04-19 01:30:00,452.0,22.8,52.0,0.0,1.0,0.3333333333333333
2024-04-19 01:45:00,441.5,22.8,52.0,1.5,3.0,0.3333333333333333
2024-04-19 02:00:00,459.0,22.8,52.0,3.0,3.0,0.3333333333333333
2024-04-19 02:15:00,446.0,22.5,52.0,3.0,1.0,0.6666666666666667
2024-04-19 02:30:00,446.5,22.5,52.0,8.5,3.0,1.0
2024-04-19 02:45:00,447.0,22.3,52.0,6.0,2.0,0.9166666666666666
2024-04-19 03:00:00,443.0,22.3,52.0,11.0,3.0,0.8333333333333333
2024-04-19 03:15:00,450.0,22.15,52.0,16.0,2.0,0.75
2024-04-19 03:30:00,447.0,22.0,52.0,24.0,1.0,0.6666666666666666
2024-04-19 03:45:00,433.5,22.0,52.0,17.5,2.0,0.5833333333333333
2024-04-19 04:00:00,446.0,22.0,52.0,16.0,1.0,0.5
2024-04-19 04:15:00,441.0,22.0,52.0,21.0,2.0,0.41666666666666663
2024-04-19 04:30:00,433.5,22.0,52.0,24.0,3.5,0.3333333333333333
2024-04-19 04:45:00,429.0,22.0,52.0,21.0,3.0,0.3333333333333333
2024-04-19 05:00:00,440.5,21.8,52.0,30.5,2.0,0.3333333333333333
2024-04-19 05:15:00,447.0,21.8,53.0,24.0,2.0,0.3333333333333333
2024-04-19 05:30:00,451.0,21.8,53.0,32.0,1.0,0.3333333333333333
2024-04-19 05:45:00,450.0,21.8,53.0,34.5,4.0,0.3333333333333333
2024-04-19 06:00:00,434.0,21.5,53.0,34.0,2.0,0.3333333333333333
2024-04-19 06:15:00,444.5,21.5,53.0,41.0,2.5,0.3333333333333333
2024-04-19 06:30:00,432.0,21.5,53.0,47.0,2.0,0.3333333333333333
2024-04-19 06:45:00,439.0,21.5,53.0,43.0,2.0,0.3333333333333333
2024-04-19 07:00:00,438.5,21.4,53.0,30.5,3.0,0.3333333333333333
2024-04-19 07:15:00,439.0,21.5,53.0,3.0,2.0,0.3333333333333333
2024-04-19 07:30:00,436.0,22.0,53.0,1.0,3.0,0.3333333333333333
2024-04-19 07:45:00,443.0,22.75,50.5,0.0,2.5,0.3333333333333333
2024-04-19 08:00:00,441.0,23.3,49.0,0.0,1.0,0.8529411764705882
2024-04-19 08:15:00,445.0,23.65,48.5,0.0,0.5,0.7142857142857143
2024-04-19 08:30:00,448.0,24.0,48.0,0.0,2.0,1.7714285714285714
2024-04-19 08:45:00,460.0,24.0,47.0,0.0,4.0,1.78125
2024-04-19 09:00:00,465.0,24.3,47.0,0.0,4.5,2.2435897435897436
2024-04-19 09:15:00,470.0,24.3,46.0,0.0,0.0,1.8557692307692308
2024-04-19 09:30:00,470.0,24.5,45.0,12.5,4.0,1.854368932038835
2024-04-19 09:45:00,475.0,24.3,45.0,9.0,4.0,1.9166666666666667
2024-04-19 10:00:00,492.0,24.3,44.0,0.0,7.0,2.9389312977099236
2024-04-19 10:15:00,496.5,24.0,44.0,0.0,3.5,3.5
2024-04-19 10:30:00,515.0,24.0,44.0,0.0,0.0,4.4
2024-04-19 10:45:00,502.0,24.0,43.0,2.0,0.0,3.8758169934640523
2024-04-19 11:00:00,502.0,24.0,43.0,0.0,2.0,3.201923076923077
2024-04-19 11:15:00,526.0,24.0,44.0,0.0,1.0,3.5757575757575757
2024-04-19 11:30:00,512.0,23.9,45.0,0.0,2.0,3.717391304347826
2024-04-19 11:45:00,511.0,23.8,46.0,0.0,1.0,3.492424242424242
2024-04-19 12:00:00,505.0,23.8,46.0,0.0,3.0,4.886363636363637
2024-04-19 12:15:00,536.5,23.8,46.5,37.0,4.5,3.8130841121495327
2024-04-19 12:30:00,533.0,24.0,47.0,0.0,2.0,2.4473684210526314
2024-04-19 12:45:00,529.5,24.0,47.0,92.5,1.0,2.358695652173913
2024-04-19 13:00:00,536.0,23.8,47.0,115.0,2.0,3.573099415204678
2024-04-19 13:15:00,556.0,23.8,47.0,128.0,2.0,2.78343949044586
2024-04-19 13:30:00,544.5,23.8,46.5,159.0,2.0,4.400921658986175
2024-04-19 13:45:00,546.0,24.0,46.0,169.0,4.0,4.473469387755102
2024-04-19 14:00:00,541.0,23.9,46.0,127.0,1.5,3.2095238095238097
2024-04-19 14:15:00,527.0,23.8,46.0,159.0,2.0,3.3666666666666667
2024-04-19 14:30:00,512.0,23.8,45.0,123.0,4.0,2.7549019607843137
2024-04-19 14:45:00,527.0,23.8,45.0,92.0,3.0,2.010869565217391
2024-04-19 15:00:00,537.0,23.8,45.0,140.0,2.0,2.2658227848101267
2024-04-19 15:15:00,529.5,23.8,45.5,195.5,2.5,1.5625
2024-04-19 15:30:00,553.0,23.8,46.0,287.0,3.0,2.8970588235294117
2024-04-19 15:45:00,529.0,23.8,46.0,491.0,3.0,2.5
2024-04-19 16:00:00,549.0,23.8,46.0,470.0,4.0,2.7857142857142856
2024-04-19 16:15:00,550.0,23.8,46.0,411.0,1.0,2.1358024691358026
2024-04-19 16:30:00,548.0,23.8,46.0,231.0,2.0,3.12
2024-04-19 16:45:00,532.0,23.8,47.5,124.0,2.5,2.38125
2024-04-19 17:00:00,516.0,23.8,48.0,74.0,1.0,3.0194174757281553
2024-04-19 17:15:00,505.5,23.8,48.0,39.5,2.5,2.5274725274725274
2024-04-19 17:30:00,511.0,23.8,48.0,24.0,2.0,2.697478991596639
2024-04-19 17:45:00,500.0,23.5,48.0,17.0,2.0,2.8359375
2024-04-19 18:00:00,501.5,23.5,48.0,15.0,3.0,2.5785714285714287
2024-04-19 18:15:00,501.0,23.5,48.0,14.0,3.0,2.406779661016949
2024-04-19 18:30:00,510.0,23.5,48.0,13.0,1.5,1.6344086021505377
2024-04-19 18:45:00,490.0,23.5,48.0,11.0,2.0,1.7407407407407407
2024-04-19 19:00:00,485.0,23.3,49.0,62.0,3.0,1.0625
2024-04-19 19:15:00,479.5,23.3,48.0,32.5,2.5,0.7391304347826086
2024-04-19 19:30:00,481.0,23.3,48.0,16.0,2.0,1.2549019607843137
2024-04-19 19:45:00,474.5,23.3,48.0,10.0,4.0,1.0357142857142858
2024-04-19 20:00:00,474.0,23.3,48.0,6.0,1.0,1.5
2024-04-19 20:15:00,452.0,23.3,48.0,3.0,3.0,1.3636363636363635
2024-04-19 20:30:00,448.5,23.3,47.0,2.5,3.5,0.25
2024-04-19 20:45:00,464.0,23.3,47.0,2.0,2.0,1.1818181818181819
2024-04-19 21:00:00,463.0,23.3,47.0,1.0,3.0,0.3333333333333333
2024-04-19 21:15:00,460.5,23.3,47.0,0.5,2.0,0.3333333333333333
2024-04-19 21:30:00,459.0,23.5,47.0,1.0,2.0,0.4166666666666667
2024-04-19 21:45:00,445.5,23.5,46.0,0.0,1.5,0.3
2024-04-19 22:00:00,441.0,23.5,46.0,0.0,1.0,0.5185185185185185
2024-04-19 22:15:00,462.0,23.5,46.0,0.0,0.0,0.5
2024-04-19 22:30:00,453.5,23.65,45.5,0.0,2.5,0.4166666666666667
2024-04-19 22:45:00,446.0,23.8,45.0,0.0,4.0,0.42857142857142855
2024-04-19 23:00:00,455.5,23.8,45.0,0.0,1.5,0.0
2024-04-19 23:15:00,455.0,23.8,45.0,3.0,2.0,0.2222222222222222
2024-04-19 23:30:00,476.0,23.5,46.0,14.0,1.0,0.4444444444444444
2024-04-19 23:45:00,470.0,23.3,46.0,21.5,1.5,0.6666666666666666
2024-04-20 00:00:00,456.0,23.0,46.0,32.0,1.0,0.25
2024-04-20 00:15:00,474.0,23.0,46.0,49.5,1.0,0.375
2024-04-20 00:30:00,469.0,22.8,46.0,55.0,3.0,0.8333333333333334
2024-04-20 00:45:00,485.0,22.8,46.0,108.0,12.0,1.0
2024-04-20 01:00:00,487.0,22.5,46.0,142.0,1.5,0.8
2024-04-20 01:15:00,480.0,22.5,46.0,108.0,3.0,0.5666666666666667
2024-04-20 01:30:00,473.0,22.3,46.0,97.0,3.0,0.3333333333333333
2024-04-20 01:45:00,468.0,22.15,46.0,78.0,1.0,0.3333333333333333
2024-04-20 02:00:00,477.0,22.0,46.0,67.0,3.0,0.3333333333333333
2024-04-20 02:15:00,484.0,21.9,46.0,63.0,3.0,0.3333333333333333
2024-04-20 02:30:00,481.0,21.8,46.0,67.0,2.0,0.3333333333333333
2024-04-20 02:45:00,479.0,21.8,46.0,64.0,4.0,0.3333333333333333
2024-04-20 03:00:00,477.0,21.5,46.0,52.0,2.5,0.3333333333333333
2024-04-20 03:15:00,479.0,21.5,46.0,47.0,2.0,0.3333333333333333
2024-04-20 03:30:00,482.5,21.3,46.0,50.0,3.5,0.3333333333333333
2024-04-20 03:45:00,484.0,21.3,46.0,47.0,1.0,0.3333333333333333
2024-04-20 04:00:00,471.0,21.0,47.0,45.0,2.0,0.3333333333333333
2024-04-20 04:15:00,471.5,21.0,47.0,43.5,3.0,0.3333333333333333
2024-04-20 04:30:00,492.0,20.8,47.0,39.0,1.0,0.3333333333333333
2024-04-20 04:45:00,483.5,20.8,47.0,40.5,4.0,0.3333333333333333
2024-04-20 05:00:00,475.0,20.5,47.0,42.0,8.0,0.3333333333333333
2024-04-20 05:15:00,472.0,20.5,47.0,37.0,2.0,0.3333333333333333
2024-04-20 05:30:00,465.0,20.4,47.0,35.5,3.0,0.3333333333333333
2024-04-20 05:45:00,466.0,20.3,47.0,37.0,4.0,0.3333333333333333
2024-04-20 06:00:00,476.0,20.3,47.0,34.0,3.0,0.3333333333333333
2024-04-20 06:15:00,476.5,20.15,47.0,32.0,1.5,0.3333333333333333
2024-04-20 06:30:00,492.0,20.0,47.0,27.0,1.0,0.3333333333333333
2024-04-20 06:45:00,461.0,20.0,47.0,27.0,7.5,0.3333333333333333
2024-04-20 07:00:00,451.0,19.8,48.0,14.0,2.0,0.3333333333333333
2024-04-20 07:15:00,463.0,20.0,48.0,0.0,2.0,0.3333333333333333
2024-04-20 07:30:00,460.0,20.9,46.5,0.0,0.5,0.3333333333333333
2024-04-20 07:45:00,454.0,22.0,45.0,0.0,1.0,0.3333333333333333
2024-04-20 08:00:00,456.5,22.55,45.0,0.0,2.0,0.3333333333333333
2024-04-20 08:15:00,438.0,23.3,44.0,0.0,0.0,0.3333333333333333
2024-04-20 08:30:00,456.0,23.8,43.0,0.0,3.0,0.3333333333333333
2024-04-20 08:45:00,448.5,24.4,43.0,0.0,3.0,0.3333333333333333
2024-04-20 09:00:00,449.0,24.8,42.0,0.0,1.0,0.3333333333333333
2024-04-20 09:15:00,448.0,24.8,41.5,0.0,1.5,0.3333333333333333
2024-04-20 09:30:00,436.0,24.8,42.0,0.0,0.0,1.0
2024-04-20 09:45:00,427.0,24.5,42.0,0.0,2.0,1.5
2024-04-20 10:00:00,436.0,24.3,42.0,0.0,1.0,1.4
2024-04-20 10:15:00,445.0,24.0,43.0,0.0,3.0,0.4444444444444444
2024-04-20 10:30:00,438.0,24.0,43.0,0.0,2.0,1.25
2024-04-20 10:45:00,447.0,23.8,42.5,0.0,3.0,0.3
2024-04-20 11:00:00,452.0,23.8,41.0,0.0,3.0,0.8
2024-04-20 11:15:00,439.0,23.5,40.0,0.0,2.5,0.9
2024-04-20 11:30:00,436.0,23.8,40.0,0.0,1.0,1.0
2024-04-20 11:45:00,435.0,23.8,40.0,0.0,2.0,0.3
2024-04-20 12:00:00,447.5,23.8,40.0,0.0,2.5,0.31666666666666665
2024-04-20 12:15:00,445.0,23.8,40.0,0.0,2.0,0.3333333333333333
2024-04-20 12:30:00,449.0,23.8,40.0,0.0,3.5,0.8
2024-04-20 12:45:00,441.0,23.8,40.0,0.0,2.0,0.7823529411764706
2024-04-20 13:00:00,445.0,23.5,40.0,0.0,4.0,0.7647058823529411
2024-04-20 13:15:00,444.0,23.5,40.0,0.0,1.5,0.4666666666666667
2024-04-20 13:30:00,436.0,23.5,40.0,0.0,0.0,0.3333333333333333
2024-04-20 13:45:00,440.0,23.5,40.0,0.0,2.0,0.8333333333333334
2024-04-20 14:00:00,445.0,23.5,39.0,0.0,2.0,0.6
2024-04-20 14:15:00,445.0,23.5,40.0,0.0,0.0,0.8526315789473684
2024-04-20 14:30:00,447.0,23.5,40.5,0.0,0.0,1.105263157894737
2024-04-20 14:45:00,442.0,23.5,41.0,0.0,4.0,0.3333333333333333
2024-04-20 15:00:00,454.0,23.5,41.0,0.0,2.0,0.5
2024-04-20 15:15:00,440.5,23.5,41.0,0.0,2.5,0.4
2024-04-20 15:30:00,442.0,23.5,41.0,0.0,1.0,0.4444444444444444
2024-04-20 15:45:00,440.0,23.5,41.0,0.0,3.5,1.5294117647058822
2024-04-20 16:00:00,462.0,23.5,41.0,0.0,2.0,1.2413793103448276
2024-04-20 16:15:00,461.0,23.3,42.0,0.0,2.0,1.5
2024-04-20 16:30:00,448.5,23.3,41.5,0.0,1.0,1.5686274509803921
2024-04-20 16:45:00,452.0,23.3,42.0,0.0,1.0,2.028169014084507
2024-04-20 17:00:00,457.5,23.3,42.0,40.5,2.0,1.9642857142857142
2024-04-20 17:15:00,449.0,23.3,41.0,32.0,0.0,1.7226890756302522
2024-04-20 17:30:00,458.0,23.3,41.0,11.0,2.0,1.5175438596491229
2024-04-20 17:45:00,463.5,23.3,41.5,0.5,2.5,1.6923076923076923
2024-04-20 18:00:00,464.0,23.3,42.0,0.0,1.0,0.8333333333333334
2024-04-20 18:15:00,447.0,23.3,41.0,0.0,1.5,1.5
2024-04-20 18:30:00,449.0,23.5,41.0,0.0,2.0,0.3333333333333333
2024-04-20 18:45:00,457.0,23.5,41.0,0.0,1.0,1.3823529411764706
2024-04-20 19:00:00,464.5,23.5,41.0,0.0,5.0,1.5
2024-04-20 19:15:00,450.0,23.5,41.0,0.0,3.0,0.7931034482758621
2024-04-20 19:30:00,465.0,23.5,40.0,0.0,1.0,1.0
2024-04-20 19:45:00,448.5,23.5,40.0,0.0,1.0,1.4166666666666667
2024-04-20 20:00:00,451.0,23.5,40.0,0.0,0.0,1.7352941176470589
2024-04-20 20:15:00,457.0,23.5,40.0,0.0,2.5,1.6119402985074627
2024-04-20 20:30:00,452.0,23.8,40.0,0.0,2.0,0.8
2024-04-20 20:45:00,445.0,23.8,39.0,0.0,2.0,0.25
2024-04-20 21:00:00,456.0,23.8,39.0,0.0,3.0,0.625
2024-04-20 21:15:00,448.0,23.8,39.0,0.0,1.0,1.0
2024-04-20 21:30:00,455.0,23.8,39.0,0.0,3.0,0.625
2024-04-20 21:45:00,456.0,23.8,39.0,0.0,1.0,1.1666666666666667
2024-04-20 22:00:00,456.0,23.8,39.0,0.0,7.0,0.5
2024-04-20 22:15:00,466.5,23.8,39.0,0.0,2.0,0.25
2024-04-20 22:30:00,454.0,23.8,39.0,0.0,1.0,0.0
2024-04-20 22:45:00,466.5,23.8,39.0,0.0,1.5,0.4166666666666667
2024-04-20 23:00:00,458.0,23.8,39.0,0.0,1.0,0.4444444444444444
2024-04-20 23:15:00,476.0,23.8,39.0,0.0,3.0,0.2
2024-04-20 23:30:00,462.5,23.65,39.0,0.0,2.0,0.46666666666666673
2024-04-20 23:45:00,453.0,23.5,40.0,0.0,2.0,0.7333333333333334
2024-04-21 00:00:00,477.0,23.3,40.0,0.0,1.0,1.0
2024-04-21 00:15:00,459.5,23.15,40.0,0.0,1.5,0.0
2024-04-21 00:30:00,459.0,23.0,41.0,0.0,1.0,0.08333333333333333
2024-04-21 00:45:00,462.0,22.8,41.0,0.0,3.5,0.16666666666666666
2024-04-21 01:00:00,471.0,22.8,41.0,0.0,4.0,0.25
2024-04-21 01:15:00,465.0,22.8,41.0,0.0,2.0,0.3333333333333333
2024-04-21 01:30:00,454.5,22.5,41.0,0.0,2.0,0.3333333333333333
2024-04-21 01:45:00,460.0,22.5,42.0,3.0,2.0,0.3333333333333333
2024-04-21 02:00:00,458.5,22.3,42.0,6.0,2.0,0.3333333333333333
2024-04-21 02:15:00,452.0,22.3,42.0,3.0,2.0,0.3333333333333333
2024-04-21 02:30:00,460.0,22.0,43.0,3.0,4.0,0.3333333333333333
2024-04-21 02:45:00,451.0,22.0,43.0,4.5,4.0,0.3333333333333333
2024-04-21 03:00:00,462.0,22.0,43.0,6.0,3.0,0.3333333333333333
2024-04-21 03:15:00,459.5,22.0,43.0,7.0,3.5,0.3333333333333333
2024-04-21 03:30:00,463.0,22.0,43.0,14.0,5.0,0.3333333333333333
2024-04-21 03:45:00,447.0,22.0,43.0,11.0,4.0,0.3333333333333333
2024-04-21 04:00:00,462.5,21.8,43.0,8.5,2.0,0.3333333333333333
2024-04-21 04:15:00,471.0,21.8,43.0,3.0,2.0,0.3333333333333333
2024-04-21 04:30:00,453.0,21.8,43.0,6.0,7.0,0.3333333333333333
2024-04-21 04:45:00,453.5,21.8,43.0,3.0,4.0,0.3333333333333333
2024-04-21 05:00:00,466.0,21.5,44.0,3.0,5.0,0.3333333333333333
2024-04-21 05:15:00,446.0,21.5,44.0,3.0,2.5,0.3333333333333333
2024-04-21 05:30:00,453.0,21.5,44.0,3.0,4.0,0.3333333333333333
2024-04-21 05:45:00,464.0,21.3,44.0,3.0,5.0,0.3333333333333333
2024-04-21 06:00:00,451.0,21.3,44.0,2.0,4.0,0.3333333333333333
2024-04-21 06:15:00,460.0,21.3,45.0,3.0,3.0,0.3333333333333333
2024-04-21 06:30:00,448.0,21.3,45.0,1.5,4.5,0.3333333333333333
2024-04-21 06:45:00,455.0,21.0,45.0,1.0,4.0,0.3333333333333333
2024-04-21 07:00:00,453.0,21.0,45.0,0.0,2.0,0.3333333333333333
2024-04-21 07:15:00,456.0,21.4,45.0,0.0,1.5,0.3333333333333333
2024-04-21 07:30:00,463.0,22.3,43.0,0.0,2.0,0.3333333333333333
2024-04-21 07:45:00,460.5,23.05,42.0,0.0,1.5,0.3333333333333333
2024-04-21 08:00:00,465.0,23.8,41.0,0.0,3.0,0.3333333333333333
2024-04-21 08:15:00,460.0,24.0,40.0,0.0,3.0,0.3333333333333333
2024-04-21 08:30:00,461.5,24.0,40.0,0.0,2.0,0.3333333333333333
2024-04-21 08:45:00,466.0,24.0,40.0,0.0,1.0,0.3333333333333333
2024-04-21 09:00:00,468.0,24.0,40.0,0.0,1.0,0.3333333333333333
2024-04-21 09:15:00,452.0,23.9,40.5,0.0,3.5,0.3333333333333333
2024-04-21 09:30:00,461.0,23.8,41.0,0.0,4.0,0.3333333333333333
2024-04-21 09:45:00,445.0,23.65,41.0,0.0,2.0,0.3333333333333333
2024-04-21 10:00:00,445.0,23.5,42.0,0.0,2.0,0.3333333333333333
2024-04-21 10:15:00,429.0,23.5,42.0,0.0,1.0,0.3333333333333333
2024-04-21 10:30:00,437.5,23.5,42.0,0.0,4.0,0.4222222222222222
2024-04-21 10:45:00,450.0,23.3,43.0,0.0,0.0,0.5111111111111111
2024-04-21 11:00:00,437.5,23.3,43.0,0.0,1.0,0.6
2024-04-21 11:15:00,437.0,23.5,43.0,0.0,4.0,0.4
2024-04-21 11:30:00,443.0,23.5,42.0,0.0,1.0,0.5
2024-04-21 11:45:00,449.0,23.5,41.5,0.0,3.0,0.0
2024-04-21 12:00:00,430.0,23.5,41.0,0.0,4.0,0.4
2024-04-21 12:15:00,432.0,23.5,40.0,0.0,2.0,0.38666666666666666
2024-04-21 12:30:00,442.0,23.5,40.0,0.0,6.0,0.37333333333333335
2024-04-21 12:45:00,441.0,23.5,40.0,0.0,1.0,0.36
2024-04-21 13:00:00,431.5,23.5,40.0,0.0,0.5,0.3466666666666667
2024-04-21 13:15:00,434.0,23.5,40.0,0.0,1.0,0.3333333333333333
2024-04-21 13:30:00,455.0,23.8,40.0,0.0,1.0,0.47916666666666663
2024-04-21 13:45:00,442.0,23.8,40.0,0.0,1.5,0.625
2024-04-21 14:00:00,454.0,23.8,40.0,0.0,1.0,0.5909090909090909
2024-04-21 14:15:00,443.0,23.8,40.0,0.0,2.0,0.43478260869565216
2024-04-21 14:30:00,446.0,23.8,40.0,0.0,1.0,0.42857142857142855
2024-04-21 14:45:00,449.0,23.8,40.0,0.0,1.0,1.05
2024-04-21 15:00:00,446.5,23.65,40.0,0.0,2.5,0.3333333333333333
2024-04-21 15:15:00,461.0,23.5,40.0,0.0,1.0,0.625
2024-04-21 15:30:00,446.0,23.5,40.0,0.0,1.5,1.3076923076923077
2024-04-21 15:45:00,465.0,23.5,40.0,0.0,4.0,0.6666666666666666
2024-04-21 16:00:00,452.0,23.5,40.0,0.0,1.0,0.9230769230769231
2024-04-21 16:15:00,448.0,23.4,40.0,0.0,3.0,0.8518518518518519
2024-04-21 16:30:00,452.0,23.3,40.0,0.0,2.0,0.38461538461538464
2024-04-21 16:45:00,448.5,23.3,40.0,0.0,2.0,1.3225806451612903
2024-04-21 17:00:00,458.0,23.3,40.0,0.0,2.0,2.064516129032258
2024-04-21 17:15:00,433.0,23.3,40.0,0.0,4.0,0.25
2024-04-21 17:30:00,440.5,23.3,40.5,0.0,2.0,0.4
2024-04-21 17:45:00,435.0,23.3,41.0,0.0,1.0,1.3
2024-04-21 18:00:00,429.5,23.3,41.0,0.0,1.0,1.4096385542168675
2024-04-21 18:15:00,450.0,23.3,41.0,21.0,1.0,0.96
2024-04-21 18:30:00,452.0,23.3,41.0,16.0,1.0,1.411764705882353
2024-04-21 18:45:00,464.0,23.5,40.5,10.0,1.0,1.5
2024-04-21 19:00:00,475.0,23.5,40.0,37.0,1.0,2.0256410256410255
2024-04-21 19:15:00,464.0,23.5,40.0,50.0,1.0,1.6829268292682926
2024-04-21 19:30:00,457.5,23.5,40.0,21.5,2.0,1.5
2024-04-21 19:45:00,467.0,23.8,40.0,3.0,2.0,1.8
2024-04-21 20:00:00,472.5,23.8,40.0,3.0,1.5,1.5384615384615385
2024-04-21 20:15:00,473.0,23.8,40.0,0.0,6.0,1.2692307692307692
2024-04-21 20:30:00,478.0,24.0,40.0,0.0,4.0,1.98
2024-04-21 20:45:00,468.0,24.0,40.0,0.0,2.5,1.5
2024-04-21 21:00:00,456.0,23.8,40.0,0.0,2.0,1.5
2024-04-21 21:15:00,472.0,24.0,40.0,0.0,1.0,1.2222222222222223
2024-04-21 21:30:00,486.0,24.0,40.0,0.0,4.0,1.5714285714285714
2024-04-21 21:45:00,476.0,24.0,40.0,0.0,2.0,1.0
2024-04-21 22:00:00,472.5,24.0,39.5,0.0,1.0,1.3333333333333333
2024-04-21 22:15:00,477.0,24.0,39.0,0.0,1.0,0.7142857142857143
2024-04-21 22:30:00,458.0,24.3,39.0,0.0,1.5,1.75
2024-04-21 22:45:00,462.0,24.0,39.0,0.0,1.0,2.27027027027027
2024-04-21 23:00:00,466.0,23.8,40.0,0.0,1.0,1.9615384615384615
2024-04-21 23:15:00,478.0,23.65,40.0,0.0,2.5,0.9565217391304348
2024-04-21 23:30:00,491.0,23.5,40.0,0.0,1.0,0.42857142857142855
2024-04-21 23:45:00,492.0,23.3,40.0,0.0,2.0,0.3
2024-04-22 00:00:00,492.0,23.3,40.0,0.0,3.5,0.6666666666666666
2024-04-22 00:15:00,462.0,23.0,40.0,0.0,2.0,0.5833333333333333
2024-04-22 00:30:00,484.5,22.8,40.0,0.0,1.0,0.5
2024-04-22 00:45:00,477.0,22.8,40.0,0.0,2.0,0.41666666666666663
2024-04-22 01:00:00,468.0,22.5,40.0,1.0,2.0,0.3333333333333333
2024-04-22 01:15:00,467.0,22.3,41.0,10.0,3.5,0.3611111111111111
2024-04-22 01:30:00,467.0,22.0,41.0,1.0,1.0,0.3888888888888889
2024-04-22 01:45:00,460.5,21.9,41.0,7.0,3.0,0.41666666666666663
2024-04-22 02:00:00,455.0,21.8,41.0,3.0,3.0,0.4444444444444444
2024-04-22 02:15:00,455.0,21.5,42.0,3.0,4.0,0.4722222222222222
2024-04-22 02:30:00,468.5,21.5,42.0,3.0,4.0,0.5
2024-04-22 02:45:00,470.0,21.3,42.0,1.0,3.0,0.0
2024-04-22 03:00:00,463.0,21.3,42.0,1.0,3.0,0.023809523809523808
2024-04-22 03:15:00,470.0,21.0,42.0,1.0,6.0,0.047619047619047616
2024-04-22 03:30:00,461.0,20.8,42.0,3.0,5.0,0.07142857142857142
2024-04-22 03:45:00,458.5,20.8,42.5,1.0,4.5,0.09523809523809523
2024-04-22 04:00:00,468.0,20.5,43.0,1.0,3.0,0.11904761904761904
2024-04-22 04:15:00,463.0,20.5,43.0,1.0,5.0,0.14285714285714285
2024-04-22 04:30:00,449.5,20.5,43.0,0.0,4.0,0.16666666666666666
